ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV3477,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3478,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
ASV3479,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
ASV3480,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
ASV3481,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA
ASV3482,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
ASV3483,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASV3484,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA
ASV3485,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade(Marine_group_B),NA,NA,NA
ASV3486,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA
ASV3487,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA
ASV3488,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3489,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3490,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,NA,NA
ASV3491,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Phormidiaceae,Cephalothrix_SAG_75.79,NA
ASV3492,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Aphanizomenon_NIES81,NA
ASV3493,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,NA,NA
ASV3494,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,NA,NA
ASV3495,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3496,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA
ASV3497,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,NA,NA
ASV3498,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,NA
ASV3499,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
ASV3500,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Nostoc_PCC-8976,NA
ASV3501,Bacteria,Cyanobacteria,Melainabacteria,Vampirovibrionales,NA,NA,NA
ASV3502,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,PRD18C08,NA,NA
ASV3503,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Runella,NA
ASV3504,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3505,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,NA
ASV3506,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,NA
ASV3507,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,NA,NA
ASV3508,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,aurantiaca
ASV3509,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3510,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,NA
ASV3511,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,NA,NA,NA
ASV3512,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3513,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
ASV3514,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
ASV3515,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Methylibium,NA
ASV3516,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
ASV3517,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Xenophilus,NA
ASV3518,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA
ASV3519,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,NA,NA
ASV3520,Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA,NA
ASV3521,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
ASV3522,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Variovorax,NA
ASV3523,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV3524,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,NA,NA
ASV3525,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,NA,NA,NA
ASV3526,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3527,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3528,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,NA,NA
ASV3529,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Midichloriaceae,NA,NA
ASV3530,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
ASV3531,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
ASV3532,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylocaldum,NA
ASV3533,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3534,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora,NA
ASV3535,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacter,NA
ASV3536,Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA,NA
ASV3537,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA
ASV3538,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,NA,NA,NA
ASV3539,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,NA
ASV3540,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Oscillochloris,NA
ASV3541,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Roseimarinus,NA
ASV3542,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,NA
ASV3543,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
ASV3544,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV3545,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,NA
ASV3546,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
ASV3547,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade(Marine_group_B),NA,NA,NA
ASV3548,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,NA,NA,NA
ASV3549,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Crocinitomix,NA
ASV3550,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASV3551,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA
ASV3552,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Anaerovorax,NA
ASV3553,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
ASV3554,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
ASV3555,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV3556,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_Incertae_Sedis,Unknown_Family,NA,NA
ASV3557,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,NA
ASV3558,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Perlucidibaca,NA
ASV3559,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA
ASV3560,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA
ASV3561,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,NA,NA
ASV3562,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Crenothrix,NA
ASV3563,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Breznakia,NA
ASV3564,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3565,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,NA
ASV3566,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,NA,NA
ASV3567,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
ASV3568,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
ASV3569,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,NA,NA
ASV3570,Bacteria,Proteobacteria,Gammaproteobacteria,Piscirickettsiales,Piscirickettsiaceae,Candidatus_Endoecteinascidia,NA
ASV3571,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV3572,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Xenophilus,NA
ASV3573,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Hydrogenophilaceae,NA,NA
ASV3574,Bacteria,Planctomycetes,OM190,NA,NA,NA,NA
ASV3575,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA
ASV3576,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA
ASV3577,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3578,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA
ASV3579,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV3580,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
ASV3581,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,NA
ASV3582,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,GWE2-31-10,NA
ASV3583,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Shapirobacteria,NA,NA,NA
ASV3584,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
ASV3585,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,NA,NA,NA
ASV3586,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-5,NA,NA
ASV3587,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Uliginosibacterium,NA
ASV3588,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
ASV3589,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_1,NA
ASV3590,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,NA,NA
ASV3591,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
ASV3592,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,NA
ASV3593,Bacteria,Patescibacteria,NA,NA,NA,NA,NA
ASV3594,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,NA,NA,NA
ASV3595,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,NA,NA
ASV3596,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,NA,NA
ASV3597,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
ASV3598,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Finniella,NA
ASV3599,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
ASV3600,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV3601,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_9,NA
ASV3602,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ASV3603,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,NA
ASV3604,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,NA
ASV3605,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV3606,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,NA,NA,NA
ASV3607,Bacteria,Firmicutes,NA,NA,NA,NA,NA
ASV3608,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,NA,NA
ASV3609,Bacteria,Patescibacteria,Parcubacteria,32-520,NA,NA,NA
ASV3610,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
ASV3611,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
ASV3612,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,NA
ASV3613,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NA,NA,NA
ASV3614,Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA,NA
ASV3615,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Shapirobacteria,NA,NA,NA
ASV3616,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,NA,NA,NA
ASV3617,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,NA
ASV3618,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-5,NA,NA
ASV3619,Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA,NA
ASV3620,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,NA,NA
ASV3621,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,SB-5,NA,NA
ASV3622,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA
ASV3623,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_9,NA
ASV3624,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,NA
ASV3625,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,NA
ASV3626,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,NA,NA
ASV3627,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Macellibacteroides,NA
ASV3628,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,NA
ASV3629,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,NA
ASV3630,Bacteria,Patescibacteria,Gracilibacteria,NA,NA,NA,NA
ASV3631,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
ASV3632,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,NA,NA
ASV3633,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,NA
ASV3634,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Shapirobacteria,NA,NA,NA
ASV3635,Bacteria,Dependentiae,Babeliae,Babeliales,NA,NA,NA
ASV3636,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,NA
ASV3637,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis,roseopersicina
ASV3638,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,NA,NA
ASV3639,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pelomonas,NA
ASV3640,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Lautropia,NA
ASV3641,Bacteria,Actinobacteria,Coriobacteriia,OPB41,NA,NA,NA
ASV3642,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3643,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,NA,NA,NA
ASV3644,Bacteria,Planctomycetes,vadinHA49,NA,NA,NA,NA
ASV3645,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,NA,NA
ASV3646,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
ASV3647,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,NA
ASV3648,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,NA
ASV3649,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,NA
ASV3650,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Kaiserbacteria,NA,NA,NA
ASV3651,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,NA
ASV3652,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Silvanigrella,NA
ASV3653,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,NA,NA
ASV3654,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,NA,NA
ASV3655,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Pseudarcicella,NA
ASV3656,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
ASV3657,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA
ASV3658,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,Candidatus_Planktophila,NA
ASV3659,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
ASV3660,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Runella,NA
ASV3661,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,NA,NA
ASV3662,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3663,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,NA
ASV3664,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Nostoc_PCC-73102,NA
ASV3665,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,NA,NA
ASV3666,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter,NA
ASV3667,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3668,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Sphaerospermopsis_BCCUSP55,NA
ASV3669,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,NA,NA
ASV3670,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3671,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,NA,NA,NA
ASV3672,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3673,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
ASV3674,Bacteria,Proteobacteria,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,Thiovirga,NA
ASV3675,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,NA,NA
ASV3676,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3677,Bacteria,Acidobacteria,Subgroup_17,NA,NA,NA,NA
ASV3678,Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA,NA
ASV3679,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
ASV3680,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,MidBa8,NA,NA
ASV3681,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,FukuN18_freshwater_group,NA
ASV3682,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ramlibacter,NA
ASV3683,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Xenophilus,NA
ASV3684,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,NA,NA,NA
ASV3685,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,NA,NA
ASV3686,Bacteria,Patescibacteria,Microgenomatia,Candidatus_Shapirobacteria,NA,NA,NA
ASV3687,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3688,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,NA,NA
ASV3689,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
ASV3690,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3691,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
ASV3692,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group,NA
ASV3693,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3694,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,NA,NA,NA
ASV3695,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Candidatus_Protochlamydia,NA
ASV3696,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
ASV3697,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3698,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,NA
ASV3699,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,NA,NA
ASV3700,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
ASV3701,Bacteria,Patescibacteria,ABY1,Candidatus_Kerfeldbacteria,NA,NA,NA
ASV3702,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
ASV3703,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
ASV3704,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,NA
ASV3705,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Candidatus_Xenohaliotis,NA
ASV3706,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,NA
ASV3707,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
ASV3708,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,NA,NA
ASV3709,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,NA,NA
ASV3710,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
ASV3711,Bacteria,Patescibacteria,Parcubacteria,NA,NA,NA,NA
ASV3712,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade(Marine_group_B),NA,NA,NA
ASV3713,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavihumibacter,NA
ASV3714,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Simkaniaceae,NA,NA
ASV3715,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,NA
ASV3716,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,NA,NA
ASV3717,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,NA
ASV3718,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,NA
ASV3719,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12409,NA,NA
ASV3720,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingoaurantiacus,NA
ASV3721,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,NA,NA
ASV3722,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,NA
ASV3723,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,NA,NA
ASV3724,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,NA,NA
ASV3725,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
ASV3726,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,NA
ASV3727,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NA,NA,NA
ASV3728,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,NA,NA
ASV3729,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA
ASV3730,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
ASV3731,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,NA,NA,NA
